BOLO SIMPLES VAQUINHA KG;34.47;PANIFICADORA CONDE LTDA - FILIAL 02;AV. CONSTANTINOPLA,CENTRO COMERCIAL, NRO 010, PLANALTO, MANAUS-AM, CEP 69042-000
BOLO SIMPLES BRANCO KG;34.47;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO SIMPLES MESCLADO KG;34.47;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
FP BOLO CHOC KG;34.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO CHOCOLATE KG;35.0;LINDOPAN CASA DE PAES;RUA SILVA RAMOS, NRO 2616, CENTRO, MANAUS-AM, CEP 69025-030
BOLO BRIGADEIRO OFERTA DO DIA KG;35.0;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO DE MACAXEIRA KG;35.0;PANIFICADORA TROPICAL;RUA BENJAMIN CONSTANT, NRO 184, PETROPOLIS, MANAUS-AM, CEP 69063-010
BOLO;35.0;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO BANANA FRITA;35.0;SONHO DE BOLO;AV VIA LACTEA, NRO 09, ALEIXO, CJ MORADA DO SOL, MANAUS-AM, CEP 69060-085
BOLO DE MAÇÃ;36.0;P E C;AV. CORONEL TEIXEIRA, NRO 5705, PONTA NEGRA, L 36 3 PISO SHOPPING PONTA NEGRA MANAUS/A, MANAUS-AM, CEP 69037-000
BOLO DE MAÇÃ;36.0;PEC DOM PEDRO;AVN PEDRO TEIXEIRA, NRO 1000, DOM PEDRO I, BLOCO D, MANAUS-AM, CEP 69040-000
BOLO INGLES LARANJA KG;37.22;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO INGLES C/FRUTAS CRIST KG;37.22;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BANDEJA BOLO INGLES D10 WYDA CX100;37.9;GRUPO QUEIROZ;R DOS BARES, NRO 228, CENTRO, MANAUS-AM, CEP 69005-020
BOLO DE MACAXEIRA;38.0;PAO E CIA;AV GUILHERME PARAENSE, NRO 203, ADRIANOPOLIS, LOJA 2 - PQ RESIDENCIAL ADRIANOPOLIS 2, MANAUS-AM, CEP 69057-095
BOLO CHOCOLATE EM CALDA;38.0;REQUINTE PAES E TORTAS;AV  CRAVINA DOS POETAS, NRO 546, ALVORADA, SEM COMPLEMENTO, MANAUS-AM, CEP 69046-000
BOLO DE MACAXEIRA;38.0;PEC DOM PEDRO;AVN PEDRO TEIXEIRA, NRO 1000, DOM PEDRO I, BLOCO D, MANAUS-AM, CEP 69040-000
BOLO LEITE KG;38.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO CONGELADO DE LIMAO 550GR;39.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO MEDIO;39.0;CAFEEIRO;RUA RIO EIRU, NRO 95, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-520
BOLO CHOCOLATE MESA KG REF 46248;39.59;LOJA 01 HIPER PARAIBA;AV JORN. HUMBERTO C FILHO, NRO 1128, ADRIANOPOLIS, MANAUS-AM, CEP 69057-021
BOLO XADREZ;39.9;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO BRIGADEIRO;39.9;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO LIMAO CHOCOLATE;39.9;CARREFOUR;AV PEDRO TEIXEIRA 52 LOTE B, NRO 52, DOM PEDRO, LOTE B, MANAUS-AM, CEP 69040-000
FORMA MARCOLAR BOLO CONE N3 454;39.99;LOJA 01 HIPER PARAIBA;AV JORN. HUMBERTO C FILHO, NRO 1128, ADRIANOPOLIS, MANAUS-AM, CEP 69057-021
BOLO PRESTIGIO KG;40.0;LINDOPAN CASA DE PAES;RUA SILVA RAMOS, NRO 2616, CENTRO, MANAUS-AM, CEP 69025-030
TORRADA BOLO KG;42.53;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
TORRADA DE BOLO;43.0;PAO E CIA;AV GUILHERME PARAENSE, NRO 203, ADRIANOPOLIS, LOJA 2 - PQ RESIDENCIAL ADRIANOPOLIS 2, MANAUS-AM, CEP 69057-095
BOLO DE MARACUJÁ;44.0;PEC DOM PEDRO;AVN PEDRO TEIXEIRA, NRO 1000, DOM PEDRO I, BLOCO D, MANAUS-AM, CEP 69040-000
BOLO DE MARACUJÁ;44.0;P E C;AV. CORONEL TEIXEIRA, NRO 5705, PONTA NEGRA, L 36 3 PISO SHOPPING PONTA NEGRA MANAUS/A, MANAUS-AM, CEP 69037-000
BOLO CONDE FORMIGUEIRO KG;44.62;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO MESCLADO ESPECIAL KG;44.62;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO BRIGADEIRO ESPECIAL KG;44.62;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO CHOCOLATE ESPECIAL KG;44.62;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO XADREZ KG;44.62;PANIFICADORA CONDE LTDA - FILIAL 02;AV. CONSTANTINOPLA,CENTRO COMERCIAL, NRO 010, PLANALTO, MANAUS-AM, CEP 69042-000
BOLO CONFEITADO - KG;45.0;PANIFICADORA TROPICAL;RUA BENJAMIN CONSTANT, NRO 184, PETROPOLIS, MANAUS-AM, CEP 69063-010
BOLO NAKED CAKE CHOCOLATE CONDE KG;46.0;PANIFICADORA CONDE LTDA - FILIAL 02;AV. CONSTANTINOPLA,CENTRO COMERCIAL, NRO 010, PLANALTO, MANAUS-AM, CEP 69042-000
BOLO AFOGADO DE CHOCOLATE KG MS;48.0;FABRICA DE PAO;AV CARVALHO LEAL, NRO 1652, CACHOERINHA, MANAUS-AM, CEP 69065-001
BOLO BRIGADEIRO KG;49.89;CARREFOUR;AV JORNALISTA HUMBERTO CALDERARO FILHO 203, NRO 203, ADRIANOPOLIS, MANAUS-AM, CEP 69057-015
BOLO CHOC GELADO KG;49.89;CARREFOUR;AV PEDRO TEIXEIRA 52 LOTE B, NRO 52, DOM PEDRO, LOTE B, MANAUS-AM, CEP 69040-000
BOLO FLORESTA NEGRA;49.89;CARREFOUR;AV PEDRO TEIXEIRA 52 LOTE B, NRO 52, DOM PEDRO, LOTE B, MANAUS-AM, CEP 69040-000
BOLO PRESTIGIO KG;49.89;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO DIA E NOITE KG;49.9;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO BEIJINHO KG;49.9;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO PODRE KG;49.94;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO CONFEITADO REDO;50.0;COMERCIAL DE ALIMENTOS AGUAS CLARAS LTDA;RUA B 5, NRO 002, NOVO ALEIXO, MANAUS-AM, CEP 69058-586
BOLO TENTADOR;50.0;DLICIANAS RESTAURANTE;RUA FORTALEZA, NRO 518, ADRIANOPOLIS, MANAUS-AM, CEP 69057-080
BOLO CONDE BEM CASADO KG;50.53;PANIFICADORA CONDE LTDA - FILIAL 01;AV. DR THEOMARIO PINTO DA COSTA, NRO 2144, CHAPADA, MANAUS-AM, CEP 69050-020
BOLO BEM CASADO KG MS;52.0;FABRICA DE PAO;AV CARVALHO LEAL, NRO 1652, CACHOERINHA, MANAUS-AM, CEP 69065-001
BOLO CHOCOLATE FAT K;52.49;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO FLORESTA BRANCA;52.49;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO BRIGADEIRO FAT;52.49;CARREFOUR;AV JORNALISTA HUMBERTO CALDERARO FILHO 203, NRO 203, ADRIANOPOLIS, MANAUS-AM, CEP 69057-015
BOLO CONF RECH SIMPLES KG;52.84;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
BOLO GOTAS CHOCOLATE;53.99;CARREFOUR;AV DJALMA BATISTA 482 LOJA B  CHAPADA, NRO 482, CHAPADA, LOJA B, MANAUS-AM, CEP 69050-902
BOLO DE ROLO;54.0;PEC DOM PEDRO;AVN PEDRO TEIXEIRA, NRO 1000, DOM PEDRO I, BLOCO D, MANAUS-AM, CEP 69040-000
BOLO CAFE BALCAO MS;54.0;FABRICA DE PAO;AV CARVALHO LEAL, NRO 1652, CACHOERINHA, MANAUS-AM, CEP 69065-001
BOLO INDIANO;54.0;PAO E CIA;AV GUILHERME PARAENSE, NRO 203, ADRIANOPOLIS, LOJA 2 - PQ RESIDENCIAL ADRIANOPOLIS 2, MANAUS-AM, CEP 69057-095
BOLO DE ROLO;54.0;PAO E CIA;AV GUILHERME PARAENSE, NRO 203, ADRIANOPOLIS, LOJA 2 - PQ RESIDENCIAL ADRIANOPOLIS 2, MANAUS-AM, CEP 69057-095
BOLO PRESTIGIO KG;55.0;FABRICA DE PAO;AV CARVALHO LEAL, NRO 1652, CACHOERINHA, MANAUS-AM, CEP 69065-001
BOLO CONFEITADO PEQU;60.0;PANIFICADORA KATIUCIA;RUA FIALHO D'ALMEIDA, NRO 056, COMPENSA, MANAUS-AM, CEP 69035-070
FORMA P/BOLO BRINOX 1440/315;64.0;BEMOL STUDIO5;AV. RODRIGO OTAVIO JORDAO, NRO 3555, D.INDUSTRIAL, LJ 61, MANAUS-AM, CEP 69077-000
BOLO DE LARANJA;65.0;LodeMaria;RUA ACRE, NRO 108, NOSSA SENHORA DAS GRAÇAS, CONJ. VIEIRALVES, MANAUS-AM, CEP 69053-130
BOLO CONFEITADO RETA;72.0;COMERCIAL DE ALIMENTOS AGUAS CLARAS LTDA;RUA B 5, NRO 002, NOVO ALEIXO, MANAUS-AM, CEP 69058-586
BOLO CONFEITADO KIT FESTA 01 ENCOM;73.2;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
BOLO CONFEITADO KIT FESTA 02 ENCOM;74.8;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
BOLO CONFEITADO;80.0;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO CONFEITADO KIT FESTA 03 ENCOM;84.5;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
BOLO ALPINO;88.0;FABRICA DE PAO;AV CARVALHO LEAL, NRO 1652, CACHOERINHA, MANAUS-AM, CEP 69065-001
BOLO CONFEITADO CHOCOLAT;100.0;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO CHEESECAKE DE MORANGO INTEIRO;115.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO COCADINHA INTEIRO;115.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO 70% CACAU COM MORANGOS INTEIRO;115.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO COCADINHA FATIADO;125.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO CHEESECAKE DE MORANGO FATIADO;125.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO BRIGADEIRO FATIADO;125.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO COCADINHA 0%ACUCAR FAT;134.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO ABACAXI/COCO 0%ACUCAR FA;134.0;AMOR AOS PEDACOS MANAUS;AV MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LJ 295, MANAUS-AM, CEP 69057-002
BOLO CASTANHA G;220.0;CATS TORTERIA;AVE JOAQUIM NABUCO, NRO 1180, CENTRO, MANAUS-AM, CEP 69020-030
